stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PG1207,,PG1207-Camino Padre Hurtado / Esq. Sócrates,-33.6085264083591,-70.6834689874034,
PG1208,,PG1208-Camino Padre Hurtado / Esq. Zaroastro,-33.6113589811543,-70.6834669403551,
PG1893,,PG1893-Camino Padre Hurtado / Esq. Pasaje Sartre,-33.6143337939884,-70.6828209629485,
PG1209,,PG1209-Camino Padre Hurtado / Esq. Almirante Latorre,-33.6160893844518,-70.6824390394553,
PG1210,,PG1210-Parada / Cementerio Pque. Sacramental,-33.6213535174277,-70.6812877443797,
PG1211,,PG1211-Camino Padre Hurtado / Esq. Las Pircas,-33.6264402387194,-70.679720009696,
PG1604,,PG1604-Camino Padre Hurtado / Esq. Alicahue,-33.6289574331608,-70.6785054412831,
PG1603,,PG1603-Camino Padre Hurtado / Esq. Av. Los Cóndores,-33.6351154334427,-70.6754111261879,
PG1754,,PG1754-Camino Padre Hurtado / Esq. Altura Del 18400,-33.6364968806343,-70.6746875182059,
PG1212,,PG1212-Camino Padre Hurtado / Esq. Camino Los Morros,-33.6383351170297,-70.6733959264312,
PG1755,,PG1755-Camino Padre Hurtado / Esq. Altura Del 18400,-33.6366282155226,-70.6745121722732,
PG1601,,PG1601-Camino Padre Hurtado / Esq. Av. Los Cóndores,-33.6348339717463,-70.6754186117084,
PG1600,,PG1600-Camino Padre Hurtado / Esq. Alicahue,-33.6288506751624,-70.6784645615849,
PG1213,,PG1213-Camino Padre Hurtado / Esq. Los Canelos,-33.6263609822414,-70.6796462461637,
PG1214,,PG1214-Parada / Cementerio Pque. Sacramental,-33.6216617714391,-70.6811007840789,
PG1602,,PG1602-Camino Padre Hurtado / Esq. Almirante Latorre,-33.6169545554075,-70.6821486633696,
PG1892,,PG1892-Camino Padre Hurtado / Esq. La Capitanía,-33.6135270230417,-70.6828624048698,
PG1215,,PG1215-Camino Padre Hurtado / Esq. Aristóteles,-33.6116206564991,-70.6833232921254,
PG1216,,PG1216-Camino Padre Hurtado / Esq. Baquedano,-33.6081698200955,-70.6832982353961,
PG1217,,PG1217-Camino Padre Hurtado / Esq. Camino El Mariscal,-33.6052536185583,-70.6826207804434,
PG366,,PG366-San José / Esq. Ducaud,-33.6032934476911,-70.6855064857481,
PG1595,,PG1595-Barros Arana / Esq. Covadonga,-33.5959952396603,-70.6993269829259,
PG532,,PG532-Avenida Colón / Esq. San Martín,-33.5924269189646,-70.6940674706275,
PG534,,PG534-Avenida Colón / Esq. Marina Ortiz De Gaete,-33.5936474989237,-70.6889631598309,
PG535,,PG535-Avenida Colón / Esq. Martín De Solis,-33.5943554414006,-70.6859898977417,
PG370,,PG370-Camino Padre Hurtado / Esq. Av. A. Vespucio,-33.5932905748803,-70.6794897339645,
PG373,,PG373-Camino Padre Hurtado / Esq. Santa Ana,-33.5867953407509,-70.6777982460756,
PG1944,,PG1944-Avenida Lo Blanco / Esq.  Antonio Smith,-33.581413562379,-70.6793123559403,
PG1945,,PG1945-Avenida Lo Blanco / Esq.  Sancho De La Hoz,-33.5800000552465,-70.6827876210984,
PG1943,,PG1943-Avenida Lo Blanco / Esq.  Fco. De Camargo,-33.5793015152767,-70.68454853428,
PG1193,,PG1193-Avenida Lo Blanco / Esq. Juan De Saavedra,-33.5775135572663,-70.6890840138061,
PG1639,,PG1639-Avenida Lo Blanco / Esq. Gran Avenida,-33.5764074916274,-70.6918862246663,
PG1194,,PG1194-Avenida Lo Blanco / Esq. Volcán Villarrica,-33.5755126186694,-70.6941451983768,
PG1195,,PG1195-Avenida Lo Blanco / Esq. Los Alicantos,-33.5750481929449,-70.6953287410782,
PG1235,,PG1235-Av. Observatorio / Esq. Los Alerces,-33.559235622194,-70.6774449104349,
PG1236,,PG1236-Av. Observatorio / Esq. Mariano Latorre,-33.5597410977562,-70.6742178303237,
PG1237,,PG1237-Av. Observatorio / Esq. Av. Padre Hurtado,-33.5602437889844,-70.6707235204385,
PG1238,,PG1238-Av. Observatorio / Esq. Los Maquis,-33.5607424328358,-70.6676556494359,
PG1241,,PG1241-Av. Observatorio / Esq. Las Loicas,-33.5628393605128,-70.6544184235434,
PG1242,,PG1242-Av. Observatorio / Esq. Las Águilas,-33.5631069822138,-70.6523445266331,
PG1243,,PG1243-Av. Observatorio / Esq. Santa Graciela,-33.5636211608185,-70.6484160425804,
PG1244,,PG1244-Av. Observatorio / Esq. Los Almendros,-33.5640508269588,-70.6451365453555,
PG1245,,PG1245-Av. Observatorio / Esq. Santa Pilar,-33.5645446016847,-70.6413691678492,
PG1246,,PG1246-Av. Observatorio / Esq. Santa Elvira,-33.5651056957389,-70.636936209807,
PG1247,,PG1247-Av. Observatorio / Esq. Poeta Pío Baroja,-33.5654719914063,-70.6340615169111,
PG1248,,PG1248-Parada 6 / Paradero 31 Santa Rosa,-33.5658550791982,-70.6307292862727,
PG1948,,PG1948-Av. Observatorio / Esq.  Los Monarcas,-33.5660093579504,-70.6270286220421,
PG1950,,PG1950-Av. Observatorio / Esq.  San Nestor,-33.5656030228944,-70.6244625550759,
PG1953,,PG1953-J. Edwards Bello / Esq.  San Miguel,-33.5639912149846,-70.6222854672483,
PE710,,PE710-San Miguel / Esq. Bahía Catalina,-33.5618998901027,-70.6102162329553,
PG1952,,PG1952-J. Edwards Bello / Esq.  Av. Observatorio,-33.5643935737651,-70.6224114877654,
PG1949,,PG1949-Av. Observatorio / Esq.  San Nestor,-33.5653906950106,-70.6235321540214,
PG1955,,PG1955-Av. Observatorio / Esq.  Pasaje Los Tajamares,-33.5659522968757,-70.6271158855637,
PG1951,,PG1951-Av. Observatorio / Esq.  Av. Santa Rosa,-33.5657372315759,-70.6298868229433,
PG1259,,PG1259-Av. Observatorio / Esq. Miguel Hernández,-33.565331518123,-70.6332951109437,
PG1260,,PG1260-Av. Observatorio / Esq. Santa Valentina,-33.5649138085449,-70.6367850078707,
PG1261,,PG1261-Av. Observatorio / Esq. Santa Pilar,-33.5643673862401,-70.6409963273415,
PG1262,,PG1262-Av. Observatorio / Esq. Los Almendros,-33.5638974236478,-70.6446693562619,
PG1263,,PG1263-Av. Observatorio / Esq. Av. La Bandera,-33.5633802852151,-70.6486258290094,
PG1264,,PG1264-Av. Observatorio / Esq. Las Águilas,-33.5629359819414,-70.651981483975,
PG1265,,PG1265-Av. Observatorio / Esq. Las Loicas,-33.5626560054791,-70.6541704025749,
PG1266,,PG1266-Av. Observatorio / Esq. Av. San Francisco,-33.5623565948413,-70.6565280542996,
PG1270,,PG1270-Av. Observatorio / Esq. Baquedano,-33.5607060138861,-70.6671465250393,
PG1271,,PG1271-Av. Observatorio / Esq. Av. Padre Hurtado,-33.56020854614,-70.6701950317073,
PG1272,,PG1272-Los Tréboles / Esq. Los Quillayes,-33.5588400582635,-70.6705618424332,
PG1273,,PG1273-Los Tréboles / Esq. Mariano Latorre,-33.5583021743911,-70.6730590646113,
PG1274,,PG1274-Los Tréboles / Esq. Gran Avenida,-33.5574122484839,-70.6771069813859,
PG1276,,PG1276-Lo Martínez / Esq. Esmeralda,-33.5718771560196,-70.6703174168898,
PG1277,,PG1277-Lo Martínez / Esq. Av. Padre Hurtado,-33.5713269341057,-70.6732597001011,
PG353,,PG353-Av. Padre Hurtado / Esq. Las Piñas,-33.5742030045764,-70.6744420982309,
PG354,,PG354-Av. Padre Hurtado / Esq. Mallorca,-33.5765749974705,-70.6750890813248,
PG355,,PG355-Av. Padre Hurtado / Esq. Lo Moreno,-33.5788540068174,-70.6757429242986,
PG356,,PG356-Av. Padre Hurtado / Esq. Avenida Lo Blanco,-33.582094919372,-70.6766858444813,
PG1282,,PG1282-Avenida Lo Blanco / Esq. Av. Padre Hurtado,-33.5824556660574,-70.6764180762539,
PG377,,PG377-Av. Padre Hurtado / Esq. Madrid,-33.5766363293212,-70.6748887988637,
PG1283,,PG1283-Lo Martínez / Esq. Maitencillo,-33.5714886162121,-70.6729741029707,
PG1284,,PG1284-Lo Martínez / Esq. Cochoa,-33.5719173296024,-70.6706144506878,
PG1285,,PG1285-Julio Covarrubias / Esq. Avenida Sur,-33.5550631102312,-70.6610052489598,
PG1286,,PG1286-Julio Covarrubias / Esq. Los Aviadores,-33.5536543611867,-70.6606788515001,
PG1916,,PG1916-General Arriagada / Esq. Las Flautas,-33.5597992222629,-70.6119028672376,
PG1299,,PG1299-Ismael Tocornal / Esq. Sgto. Candelaria,-33.5535507558864,-70.651448417045,
PG1300,,PG1300-Ismael Tocornal / Esq. Marta Brunet,-33.5509482376839,-70.6509002120914,
PG1301,,PG1301-Ismael Tocornal / Esq. Riquelme,-33.5488644331744,-70.6504739182979,
PG1302,,PG1302-Ismael Tocornal / Esq. Alpatacal,-33.5470785324798,-70.6500920829903,
PG1303,,PG1303-Ismael Tocornal / Esq. Vicuña Mackenna,-33.5454874973814,-70.6497721259297,
PG1304,,PG1304-Ismael Tocornal / Esq. Goycolea,-33.5438137735591,-70.6494312252045,
PG1305,,PG1305-Goycolea / Esq. Cerro Negro,-33.5432313114417,-70.6513823719803,
PG1306,,PG1306-Goycolea / Esq. San Carlos,-33.5413559927324,-70.6586924516673,
PG1307,,PG1307-Goycolea / Esq. Concha,-33.540748311771,-70.6615702267709,
PG263,,PG263-Goycolea / Esq. Gran Avenida,-33.5400951295626,-70.6646075479866,
PG388,,PG388-Parada 2 / (M) La Cisterna,-33.536813763388,-70.6641817275732,
PG1584,,PG1584-Parada 1 / (M) La Cisterna,-33.5358081650852,-70.6637855518832,
PG466,,PG466-Las Brisas / Esq. 1 Oriente,-33.5334637352637,-70.6626250318904,
PG467,,PG467-Las Brisas / Esq. 1 Oriente,-33.5341002291389,-70.6599537315936,
PG468,,PG468-Las Brisas / Esq. 2 Oriente,-33.5347480619734,-70.6573741395421,
PG469,,PG469-Ecuador / Esq. Blas Vial,-33.5352939282692,-70.6548625602839,
PG1308,,PG1308-Ecuador / Esq. Victoria,-33.5357093067751,-70.6528664360594,
PG1309,,PG1309-Ecuador / Esq. La Granja,-33.5362331611304,-70.6503080748541,
PG1310,,PG1310-Ecuador / Esq. Elías Fernández A.,-33.5365908127706,-70.6485778745897,
PG1311,,PG1311-Ecuador / Esq. Juan L. Sanfuentes,-33.5372848344912,-70.6452204072942,
PG1312,,PG1312-Doñihue / Esq. Cuncumén,-33.5371574779647,-70.6419108876501,
PG1313,,PG1313-Doñihue / Esq. La Obra,-33.5373742158578,-70.6404611906223,
PG1314,,PG1314-Doñihue / Esq. Laraquete,-33.5378539402893,-70.6363123736729,
PG1315,,PG1315-Doñihue / Esq. Av. Santa Rosa,-33.5377817334591,-70.6346805982985,
PG1316,,PG1316-Uruguay / Esq. P. Aguirre Cerda,-33.534109429724,-70.6350981968487,
PG1317,,PG1317-Uruguay / Esq. Juan Antonio Ríos,-33.5338257367905,-70.6384762944253,
PG1318,,PG1318-Uruguay / Esq. Carlos Dávila,-33.5333677690485,-70.6409131484641,
PG1319,,PG1319-Uruguay / Esq. Juan L. Sanfuentes,-33.5328978904739,-70.6434283588857,
PG1716,,PG1716-Uruguay / Esq. Elías Fernández A.,-33.5321597965198,-70.6469840493548,
PG1320,,PG1320-Uruguay / Esq. La Granja,-33.5318247547897,-70.6486435286121,
PG487,,PG487-Uruguay / Esq. Victoria,-33.5312903452418,-70.6512521811606,
PG488,,PG488-Uruguay / Esq. Blas Vial,-33.5308872053507,-70.653211834701,
PG1321,,PG1321-Santa María / Esq. Ramón Carvallo,-33.530958110926,-70.6553269494874,
PG1322,,PG1322-Ramón Carvallo / Esq. E. Altamirano,-33.5305721912026,-70.6588224173097,
PG1323,,PG1323-Parada 4 / Paradero 22 Gran Avenida,-33.5300251054324,-70.6620229567106,
PG444,,PG444-General Freire / Esq. Paulina,-33.520260170985,-70.6612256538241,
PG426,,PG426-Ciencias / Esq. Zurich Sur,-33.5189168696859,-70.6639465088328,
PG1324,,PG1324-Uruguay / Esq. Nueva,-33.5300800305199,-70.6579311243304,
PG1325,,PG1325-Uruguay / Esq. Santa María,-33.530507630318,-70.6553625116448,
PG472,,PG472-Uruguay / Esq. María Vial,-33.5314611886561,-70.6507493288157,
PG473,,PG473-Uruguay / Esq. La Granja,-33.5318300332588,-70.649059279536,
PG1326,,PG1326-Uruguay / Esq. Elías Fernández A.,-33.5321742416984,-70.6473213679641,
PG1327,,PG1327-Argentina / Esq. Ismael Tocornal,-33.530920133314,-70.6460786359661,
PG1328,,PG1328-Argentina / Esq. Juan L. Sanfuentes,-33.5314537616683,-70.6435205553063,
PG1329,,PG1329-Argentina / Esq. Carlos Dávila,-33.5319485678894,-70.6408938688858,
PG1330,,PG1330-Argentina / Esq. Juan Antonio Ríos,-33.5324206713149,-70.6384110175116,
PG1331,,PG1331-Argentina / Esq. Colombia,-33.5329962252648,-70.6353302911838,
PG1332,,PG1332-Doñihue / Esq. Santa Juana,-33.53771259624,-70.6350669774414,
PG1333,,PG1333-Doñihue / Esq. Prof. David Catilao,-33.5378076446227,-70.6368122559724,
PG1334,,PG1334-Doñihue / Esq. La Obra,-33.5373534516535,-70.6399869685881,
PG1335,,PG1335-Doñihue / Esq. Carlos Dávila,-33.5370504606055,-70.6418884031063,
PG1336,,PG1336-Ecuador / Esq. Juan L. Sanfuentes,-33.5372624715931,-70.6447321552793,
PG1337,,PG1337-Ecuador / Esq. Elías Fernández A.,-33.5365947763737,-70.6482128893728,
PG1338,,PG1338-Ecuador / Esq. La Granja,-33.5362290873711,-70.6499375542631,
PG1339,,PG1339-Ecuador / Esq. Victoria,-33.5356909975246,-70.6525494899684,
PG1340,,PG1340-Ecuador / Esq. Blas Vial,-33.5352990711575,-70.6544782203003,
PG491,,PG491-Las Brisas / Esq. 1 Oriente,-33.5346759935984,-70.6572338504449,
PG492,,PG492-Las Brisas / Esq. 1 Oriente,-33.5340957968181,-70.6594776830793,
PG493,,PG493-Las Brisas / Esq. Gran Avenida,-33.533361052393,-70.6625487644627,
PG1586,,PG1586-Parada 13 / (M) La Cisterna,-33.5357544317103,-70.6640257390701,
PG394,,PG394-Av. Vicuña Mackenna / Esq. Emiliano Figueroa,-33.5450953153333,-70.6509127319349,
PG1468,,PG1468-Av. Vicuña Mackenna / Esq. Ismael Tocornal,-33.5452464909241,-70.6499915572011,
PG1341,,PG1341-Ismael Tocornal / Esq. Alpatacal,-33.5467237937007,-70.6501165716164,
PG1342,,PG1342-Ismael Tocornal / Esq. Domingo Espiñeira,-33.5489740196922,-70.6505740119615,
PG1343,,PG1343-Ismael Tocornal / Esq. Juan Williams,-33.5514065589286,-70.6510877231441,
PG1344,,PG1344-Ismael Tocornal / Esq. Sgto. Candelaria,-33.5531125154787,-70.6514454616293,
PG1345,,PG1345-Ismael Tocornal / Esq. Venancia Leiva,-33.5551460268286,-70.6518557670623,
PG1917,,PG1917-General Arriagada / Esq. Bahía Catalina,-33.5599050683685,-70.611738949536,
PG1915,,PG1915-Bahía Catalina / Esq. Los Violines,-33.560400305126,-70.6109671967695,
PG1788,,PG1788-Nueva Espejino / Esq. Pozo Almonte,-33.6128563625988,-70.7116506768734,
PG1789,,PG1789-Nueva Espejino / Esq. Los Aromos,-33.6113391758613,-70.7120679641307,
PG1785,,PG1785-Mateo De Toro Y Z. / Esq. Calle 2,-33.6088107193998,-70.7129663945881,
PG756,,PG756-E. Madrid Osorio / Esq. Eyzaguirre,-33.6046371987626,-70.7150478707056,
PG1933,,PG1933-Eyzaguirre / Esq. 1° De Mayo,-33.6020518656268,-70.712830547183,
PG1784,,PG1784-Maipú / Esq. San Alfonso,-33.598221393032,-70.7104626862543,
PG1401,,PG1401-Maipú / Esq. Covadonga,-33.5941750703859,-70.7087664267677,
PG1402,,PG1402-Maipú / Esq. Bernardo O'Higgins,-33.5912236752679,-70.707644684633,
PG1029,,PG1029-Avenida América / Esq. 12 De Febrero,-33.5867571417884,-70.7069877514689,
PG1031,,PG1031-Avenida América / Esq. Isabel Riquelme,-33.5829827976712,-70.7053134149006,
PG1032,,PG1032-Avenida América / Esq. El Quisco,-33.5803101501839,-70.7041166268545,
PG1033,,PG1033-Avenida América / Esq. Loncomilla,-33.5776978620716,-70.702923256564,
PG1403,,PG1403-Avenida América / Esq. Polpaico,-33.5745638944552,-70.7014988681536,
PG1038,,PG1038-Ochagavía / Esq. El Belloto,-33.5726658455787,-70.7006299352318,
PG1848,,PG1848-Ochagavía / Esq.  Auka,-33.5706353548514,-70.6995548387503,
PG1404,,PG1404-Ochagavía / Esq. Teniente Merino,-33.5651765111105,-70.6972104752215,
PG1405,,PG1405-Ochagavía / Esq. Ochagavía,-33.5614046284207,-70.6965937750479,
PG1804,,PG1804-Parada / Condominio Aires Del Sur,-33.5549477956288,-70.6925102668002,
PG1406,,PG1406-Ochagavía / Esq. Millantu,-33.5529744350499,-70.6916036565141,
PG1712,,PG1712-Ochagavía / Esq. El Pillan,-33.5511165870924,-70.6907564233634,
PG1407,,PG1407-El Pillán / Esq. Indio Jerónimo,-33.5515752362535,-70.6890022261947,
PG1408,,PG1408-El Pillán / Esq. Rengo,-33.5526569399366,-70.6856003665008,
PG1409,,PG1409-Rengo / Esq. L. Barros Borgoño,-33.5511419351899,-70.6847383797032,
PG1410,,PG1410-Rengo / Esq. General Körner,-33.5491681704239,-70.6841216999451,
PG1411,,PG1411-General Körner / Esq. Ruben Dario,-33.5493644042282,-70.6821610132177,
PG1412,,PG1412-General Körner / Esq. Lautaro,-33.5496661346357,-70.6805308535945,
PG1413,,PG1413-General Körner / Esq. General Arteaga,-33.5501738825513,-70.6778728666574,
PG1414,,PG1414-General Körner / Esq. Gran Avenida,-33.5511203257382,-70.6731155304773,
PG1416,,PG1416-Víctor Plaza Mayorga / Esq. Las Veronicas,-33.5485694693551,-70.6736888674526,
PG1417,,PG1417-Víctor Plaza Mayorga / Esq. Los Gladiolos,-33.5480396080155,-70.6768536772275,
PG1418,,PG1418-Víctor Plaza Mayorga / Esq. Gabriela Mistral,-33.5476513057335,-70.6794169868367,
PG1419,,PG1419-Víctor Plaza Mayorga / Esq. Predro González,-33.547225317926,-70.681829838984,
PG1420,,PG1420-Víctor Plaza Mayorga / Esq. Antonio Borquez,-33.5469820344958,-70.6834050780523,
PG1421,,PG1421-Víctor Plaza Mayorga / Esq. Capricornio,-33.5465575439371,-70.6859008475376,
PG1459,,PG1459-Indio Jerónimo / Esq. Central,-33.5494141782778,-70.6877722061601,
PG1458,,PG1458-Indio Jerónimo / Esq. El Pillan,-33.5514920357955,-70.6886893390441,
PG1422,,PG1422-El Pillán / Esq. Ochagavía,-33.5510019869819,-70.6904978539018,
PG1423,,PG1423-Ochagavía / Esq. Millantu,-33.5527379898427,-70.6916162800157,
PG1805,,PG1805-Parada / Condominio Aires Del Sur,-33.555017119131,-70.6927162669545,
PG1424,,PG1424-Ochagavía / Esq. Cam. Las Acacias,-33.5608777039385,-70.696613629636,
PG1425,,PG1425-Ochagavía / Esq. Teniente Merino,-33.5648207800414,-70.6971755063766,
PG1426,,PG1426-Avenida América / Esq. Loncomilla,-33.5773304140053,-70.7028880267697,
PG1066,,PG1066-Avenida América / Esq. Ottawa,-33.57987123214,-70.7040325797733,
PG1067,,PG1067-Avenida América / Esq. Bogotá,-33.582551256832,-70.705217651944,
PG1069,,PG1069-Avenida América / Esq. Florida,-33.5865283202358,-70.7070360408161,
PG1070,,PG1070-Avenida América / Esq. Av. Colón -Norte,-33.588538438956,-70.7079484199946,
PG1427,,PG1427-Las Américas / Esq. Bernardo O'Higgins,-33.5903385698346,-70.7087855850656,
PG1384,,PG1384-Las Américas / Esq. Covadonga,-33.5933566296377,-70.7101069410718,
PG762,,PG762-San José / Esq. Maipú,-33.5956800269123,-70.7097540946788,
PG802,,PG802-Eyzaguirre / Esq. Maestranza,-33.602073034915,-70.712994772429,
PG803,,PG803-Eyzaguirre / Esq. Eucaliptus,-33.6039129256267,-70.7149925745882,
PG804,,PG804-E. Madrid Osorio / Esq. Onofre Ramírez,-33.6064240566427,-70.7141089933644,
PG1787,,PG1787-Nueva Espejino / Esq. Pozo Almonte,-33.6127080872181,-70.7118083386057,
PG609,,PG609-Batallón Chacabuco / Esq. Soldado Ortega,-33.5911001174261,-70.6220471786441,
PG610,,PG610-Batallón Chacabuco / Esq. Cnel. E. Del Canto,-33.591083062196,-70.6254724131402,
PG1588,,PG1588-Parada 4 / Parque Mapuhue,-33.5915126774193,-70.6276377514682,
PG1749,,PG1749-Parada 3 / Parque Mapuhue,-33.59156545738,-70.6273962914467,
PG1747,,PG1747-Batallón Chacabuco / Esq. El Oregón,-33.5914602469375,-70.6258663336694,
PG1748,,PG1748-Batallón Chacabuco / Esq. Andrés Layseca,-33.5915167623658,-70.6228706934249,
PG600,,PG600-Batallón Chacabuco / Esq. Avenida Juanita,-33.590936789823,-70.6190980833757,
PG156,,PG156-Julio Chávez / Esq. Sargento Aldea,-33.5852522313198,-70.6583684311677,
PA226,,PA226-San Pablo / Esq. Almirante Barroso,-33.4347498656864,-70.6635652031726,
PI755,,PI755-Parada 1 / (M) Pajaritos,-33.4574791975146,-70.7144088019191,
PI761,,PI761-Av. Gral. Oscar Bonilla / Esq. Escul Fraser,-33.4543581108373,-70.7295080971683,
PI762,,PI762-Av. Gral. Oscar Bonilla / Esq. Búfalo,-33.4536931039069,-70.7328235083246,
PI763,,PI763-Av. Gral. Oscar Bonilla / Esq. Chicago,-33.4531767241967,-70.735501715208,
PJ627,,PJ627-Parada 1 / (M) Barrancas,-33.4530197593296,-70.7391036597943,
PI765,,PI765-Av. Teniente Cruz / Esq. Av. La Travesía,-33.457932878532,-70.7385207400861,
PI766,,PI766-Av. Teniente Cruz / Esq. Los Halcones,-33.4604865877079,-70.7382145230434,
PI767,,PI767-Parada 2 / (M) Laguna Sur,-33.4624448273911,-70.7379921638314,
PI768,,PI768-Avenida Laguna Sur / Esq. Pitágoras,-33.4622711695285,-70.7404030928486,
PI769,,PI769-Avenida Laguna Sur / Esq. Jaime Guzmán E.,-33.4618260666834,-70.742682694158,
PI770,,PI770-Avenida Laguna Sur / Esq. Puerto Porvenir,-33.4609245821805,-70.747073754727,
PI771,,PI771-Avenida Laguna Sur / Esq. El Racimo,-33.4605424573849,-70.7492275916212,
PI772,,PI772-Avenida Laguna Sur / Esq. Avenida La Estrella,-33.4600736832476,-70.7518939479058,
PJ73,,PJ73-Parada 2 / Oceanía - Laguna Sur,-33.4593173541961,-70.7558832086608,
PJ1713,,PJ1713-Avenida Laguna Sur / Esq. El Avellano,-33.4588081441036,-70.75852930555,
PJ1733,,PJ1733-Tierra Del Fuego / Esq. Argos,-33.4612591983889,-70.7610695538347,
PJ1732,,PJ1732-Tierra Del Fuego / Esq. Lebreles,-33.4631451688627,-70.761555291678,
PJ76,,PJ76-Avenida Los Mares / Esq. Av. A. Vespucio,-33.4632911138857,-70.7628956395162,
PI243,,PI243-Marta Ossa Ruíz / Esq. Sn. Juan De La Cruz,-33.4649914829911,-70.7574093057667,
PI244,,PI244-Marta Ossa Ruíz / Esq. Min Antonio Varas,-33.4653936172652,-70.7552536507436,
PI1398,,PI1398-Longitudinal / Esq. Pque. Metropolitano,-33.4676368770584,-70.7533115159844,
PI248,,PI248-Longitudinal / Esq. Parque Arauco,-33.4682862365985,-70.7500578428179,
PI245,,PI245-Longitudinal / Esq. Silfo,-33.4708179709133,-70.7482450488433,
PI246,,PI246-Longitudinal / Esq. Halcón,-33.4724309046463,-70.7485281683866,
PI247,,PI247-Longitudinal / Esq. Hugo Bravo,-33.4744748874501,-70.7488759179757,
PI249,,PI249-Longitudinal / Esq. Erick Van Dyck,-33.4770415326565,-70.7491868434112,
PI250,,PI250-Longitudinal / Esq. Santa Elena,-33.4785978424307,-70.7493924620467,
PI251,,PI251-Parada / Mall Arauco Maipú - Santa Elena,-33.4790919648239,-70.752583464217,
PI252,,PI252-Santa Elena / Esq. Av. A. Vespucio,-33.4790612455499,-70.7549417406454,
PI215,,PI215-Parada / Mall Arauco Maipú ,-33.4838514344768,-70.7532368106975,
PI253,,PI253-Parada 3 / (M) Del Sol,-33.4887518306468,-70.7521538487534,
PI217,,PI217-Parada 1 / Paradero 14 Pajaritos,-33.4926748033584,-70.7561506389431,
PI218,,PI218-Parada 1 / (M) Santiago Bueras,-33.4956277281624,-70.7576439613036,
PI219,,PI219-Avenida Los Pajaritos / Esq. Centenario,-33.4996295713835,-70.7575407946929,
